Image_Name;Preprocessing;Filter;MSE;SSIM;PSNR;FOM;AUC-ROC;Save_Path
image_part_029.jpg;CLAHE;FAST;18563,626;0,0035;5,4442;0,0811;0,4977;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_029_CLAHE_FAST.jpg
image_part_029.jpg;Dark channel;Canny;16059,4977;0,0573;6,0735;0,2796;0,3748;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_029_Dark channel_Canny.jpg
image_part_029.jpg;Dark channel;Directional;14879,5205;0,0535;6,4049;0,289;0,5752;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_029_Dark channel_Directional.jpg
image_part_029.jpg;Dark channel;Pruitt;11832,7173;0,1908;7,4;0,2971;0,5241;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_029_Dark channel_Pruitt.jpg
image_part_029.jpg;Dark channel;Harris;15739,037;0,0824;6,161;0,2644;0,3632;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_029_Dark channel_Harris.jpg
image_part_029.jpg;Dark channel;FAST;16899,239;0,0159;5,8521;0,2434;0,3778;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_029_Dark channel_FAST.jpg
image_part_030.jpg;None;Canny;37371,5197;0;2,4054;0,3623;0,5389;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_030_None_Canny.jpg
image_part_030.jpg;None;Directional;32461,1742;0;3,0172;0,3665;0,5107;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_030_None_Directional.jpg
image_part_030.jpg;None;Pruitt;24724,4566;0;4,1995;0,3922;0,525;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_030_None_Pruitt.jpg
image_part_030.jpg;None;Harris;38485,5075;0;2,2778;0,2972;0,491;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_030_None_Harris.jpg
image_part_030.jpg;None;FAST;38475,2975;0;2,279;0,189;0,4718;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_030_None_FAST.jpg
image_part_030.jpg;White Balance;Canny;37372,9439;0;2,4052;0,3621;0,5394;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_030_White Balance_Canny.jpg
image_part_030.jpg;White Balance;Directional;32458,3974;0;3,0175;0,3671;0,5116;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_030_White Balance_Directional.jpg
image_part_030.jpg;White Balance;Pruitt;24719,9243;0;4,2003;0,392;0,5263;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_030_White Balance_Pruitt.jpg
image_part_030.jpg;White Balance;Harris;38474,8668;0;2,279;0,2975;0,4904;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_030_White Balance_Harris.jpg
image_part_030.jpg;White Balance;FAST;38472,751;0;2,2793;0,191;0,473;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_030_White Balance_FAST.jpg
image_part_030.jpg;Histogram Equalization;Canny;33106,5523;0,0441;2,9317;0,27;0,4532;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_030_Histogram Equalization_Canny.jpg
image_part_030.jpg;Histogram Equalization;Directional;28177,8336;0,0744;3,6317;0,263;0,4577;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_030_Histogram Equalization_Directional.jpg
image_part_030.jpg;Histogram Equalization;Pruitt;14933,3995;0,2551;6,3892;0,2695;0,3615;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_030_Histogram Equalization_Pruitt.jpg
image_part_030.jpg;Histogram Equalization;Harris;35113,6996;0,0307;2,676;0,2522;0,4299;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_030_Histogram Equalization_Harris.jpg
image_part_030.jpg;Histogram Equalization;FAST;35555,7939;0,0254;2,6217;0,2136;0,4058;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_030_Histogram Equalization_FAST.jpg
image_part_030.jpg;Sharpen Filter;Canny;36084,9715;0;2,5575;0,311;0,5251;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_030_Sharpen Filter_Canny.jpg
image_part_030.jpg;Sharpen Filter;Directional;28264,3727;0;3,6184;0,2473;0,5123;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_030_Sharpen Filter_Directional.jpg
image_part_030.jpg;Sharpen Filter;Pruitt;15325,9953;0;6,2765;0,2559;0,5228;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_030_Sharpen Filter_Pruitt.jpg
image_part_030.jpg;Sharpen Filter;Harris;32663,8955;0;2,9901;0,2597;0,4906;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_030_Sharpen Filter_Harris.jpg
image_part_030.jpg;Sharpen Filter;FAST;36543,8036;0;2,5027;0,2217;0,5056;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_030_Sharpen Filter_FAST.jpg
image_part_030.jpg;CLAHE;Canny;30285,7652;0,0637;3,3184;0,2276;0,4534;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_030_CLAHE_Canny.jpg
image_part_030.jpg;CLAHE;Directional;25746,2327;0,0802;4,0237;0,221;0,48;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_030_CLAHE_Directional.jpg
image_part_030.jpg;CLAHE;Pruitt;9506,5714;0,3045;8,3506;0,2261;0,3883;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_030_CLAHE_Pruitt.jpg
image_part_030.jpg;CLAHE;Harris;23535,6131;0,2373;4,4135;0,224;0,3633;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_030_CLAHE_Harris.jpg
image_part_030.jpg;CLAHE;FAST;34428,9721;0,0351;2,7616;0,2132;0,4556;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_030_CLAHE_FAST.jpg
image_part_030.jpg;Dark channel;Canny;33772,8444;0,0103;2,8451;0,2502;0,4795;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_030_Dark channel_Canny.jpg
image_part_030.jpg;Dark channel;Directional;29545,4994;0,0036;3,4259;0,2416;0,5114;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_030_Dark channel_Directional.jpg
image_part_030.jpg;Dark channel;Pruitt;18017,0209;0,0004;5,574;0,2485;0,4766;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_030_Dark channel_Pruitt.jpg
image_part_030.jpg;Dark channel;Harris;30483,6586;0,0459;3,2901;0,1709;0,387;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_030_Dark channel_Harris.jpg
image_part_030.jpg;Dark channel;FAST;36124,8454;0;2,5527;0,1923;0,4404;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_030_Dark channel_FAST.jpg
image_part_031.jpg;None;Canny;35942,9;0;2,5747;0,3767;0,5775;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_031_None_Canny.jpg
image_part_031.jpg;None;Directional;31189,5465;0;3,1907;0,4007;0,5217;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_031_None_Directional.jpg
image_part_031.jpg;None;Pruitt;24288,8315;0;4,2767;0,4012;0,5665;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_031_None_Pruitt.jpg
image_part_031.jpg;None;Harris;36807,2471;0;2,4715;0,4024;0,5528;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_031_None_Harris.jpg
image_part_031.jpg;None;FAST;36856,5931;0;2,4657;0,1478;0,5201;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_031_None_FAST.jpg
image_part_031.jpg;White Balance;Canny;35937,7672;0;2,5753;0,3766;0,5776;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_031_White Balance_Canny.jpg
image_part_031.jpg;White Balance;Directional;31198,1202;0;3,1895;0,4008;0,5222;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_031_White Balance_Directional.jpg
image_part_031.jpg;White Balance;Pruitt;24307,6631;0;4,2734;0,4015;0,5676;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_031_White Balance_Pruitt.jpg
image_part_031.jpg;White Balance;Harris;36810,3446;0;2,4711;0,4028;0,5532;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_031_White Balance_Harris.jpg
image_part_031.jpg;White Balance;FAST;36861,5081;0;2,4651;0,1473;0,5203;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_031_White Balance_FAST.jpg
image_part_031.jpg;Histogram Equalization;Canny;31886,8752;0,0513;3,0947;0,2942;0,4361;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_031_Histogram Equalization_Canny.jpg
image_part_031.jpg;Histogram Equalization;Directional;26608,4318;0,0904;3,8806;0,2755;0,44;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_031_Histogram Equalization_Directional.jpg
image_part_031.jpg;Histogram Equalization;Pruitt;13845,2773;0,3225;6,7178;0,2755;0,2975;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_031_Histogram Equalization_Pruitt.jpg
image_part_031.jpg;Histogram Equalization;Harris;30299,7886;0,0793;3,3164;0,2571;0,3825;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_031_Histogram Equalization_Harris.jpg
image_part_031.jpg;Histogram Equalization;FAST;33754,1523;0,029;2,8475;0,2281;0,3839;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_031_Histogram Equalization_FAST.jpg
image_part_031.jpg;Sharpen Filter;Canny;35117,22;0;2,6756;0,3386;0,5748;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_031_Sharpen Filter_Canny.jpg
image_part_031.jpg;Sharpen Filter;Directional;26849,9713;0;3,8414;0,2759;0,5195;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_031_Sharpen Filter_Directional.jpg
image_part_031.jpg;Sharpen Filter;Pruitt;14425,6759;0;6,5394;0,2787;0,5665;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_031_Sharpen Filter_Pruitt.jpg
image_part_031.jpg;Sharpen Filter;Harris;32641,1114;0;2,9932;0,3122;0,5558;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_031_Sharpen Filter_Harris.jpg
image_part_031.jpg;Sharpen Filter;FAST;34690,5265;0;2,7287;0,2489;0,511;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_031_Sharpen Filter_FAST.jpg
image_part_031.jpg;CLAHE;Canny;28526,6533;0,0896;3,5783;0,2418;0,42;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_031_CLAHE_Canny.jpg
image_part_031.jpg;CLAHE;Directional;24126,1041;0,1031;4,3059;0,2296;0,4654;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_031_CLAHE_Directional.jpg
image_part_031.jpg;CLAHE;Pruitt;8198,5539;0,4027;8,9934;0,2279;0,3256;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_031_CLAHE_Pruitt.jpg
image_part_031.jpg;CLAHE;Harris;20013,5635;0,3018;5,1176;0,2083;0,2876;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_031_CLAHE_Harris.jpg
image_part_031.jpg;CLAHE;FAST;32736,3663;0,0402;2,9805;0,2241;0,4389;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_031_CLAHE_FAST.jpg
image_part_031.jpg;Dark channel;Canny;35329,918;0;2,6494;0,3592;0,5951;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_031_Dark channel_Canny.jpg
image_part_031.jpg;Dark channel;Directional;33044,3342;0;2,9398;0,379;0,6699;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_031_Dark channel_Directional.jpg
image_part_031.jpg;Dark channel;Pruitt;28024,6575;0;3,6554;0,3639;0,7508;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_031_Dark channel_Pruitt.jpg
image_part_031.jpg;Dark channel;Harris;35610,4412;0;2,615;0,3112;0,5298;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_031_Dark channel_Harris.jpg
image_part_031.jpg;Dark channel;FAST;36327,979;0;2,5284;0,2972;0,5462;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_031_Dark channel_FAST.jpg
image_part_032.jpg;None;Canny;37657,3409;0;2,3723;0,3198;0,483;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_032_None_Canny.jpg
image_part_032.jpg;None;Directional;32979,3729;0;2,9484;0,3334;0,4799;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_032_None_Directional.jpg
image_part_032.jpg;None;Pruitt;25083,5044;0;4,1369;0,3378;0,4317;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_032_None_Pruitt.jpg
image_part_032.jpg;None;Harris;38713,5768;0;2,2522;0,3033;0,4853;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_032_None_Harris.jpg
image_part_032.jpg;None;FAST;38857,9957;0;2,236;0,1633;0,4453;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_032_None_FAST.jpg
image_part_032.jpg;White Balance;Canny;37675,3238;0;2,3702;0,3206;0,4841;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_032_White Balance_Canny.jpg
image_part_032.jpg;White Balance;Directional;32987,5936;0;2,9473;0,3333;0,4806;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_032_White Balance_Directional.jpg
image_part_032.jpg;White Balance;Pruitt;25103,3411;0;4,1335;0,3381;0,4329;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_032_White Balance_Pruitt.jpg
image_part_032.jpg;White Balance;Harris;38730,5989;0;2,2503;0,304;0,4858;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_032_White Balance_Harris.jpg
image_part_032.jpg;White Balance;FAST;38858,3184;0;2,236;0,163;0,4455;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_032_White Balance_FAST.jpg
image_part_032.jpg;Histogram Equalization;Canny;32945,5836;0,0543;2,9528;0,2084;0,389;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_032_Histogram Equalization_Canny.jpg
image_part_032.jpg;Histogram Equalization;Directional;28103,6155;0,0846;3,6432;0,2005;0,4121;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_032_Histogram Equalization_Directional.jpg
image_part_032.jpg;Histogram Equalization;Pruitt;14230,6823;0,2993;6,5985;0,2031;0,2278;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_032_Histogram Equalization_Pruitt.jpg
image_part_032.jpg;Histogram Equalization;Harris;28170,5021;0,1247;3,6329;0,1868;0,3283;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_032_Histogram Equalization_Harris.jpg
image_part_032.jpg;Histogram Equalization;FAST;35593,6899;0,0297;2,6171;0,162;0,3588;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_032_Histogram Equalization_FAST.jpg
image_part_032.jpg;Sharpen Filter;Canny;35847,3278;0,0074;2,5862;0,2517;0,4588;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_032_Sharpen Filter_Canny.jpg
image_part_032.jpg;Sharpen Filter;Directional;28744,7537;0;3,5452;0,2222;0,4999;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_032_Sharpen Filter_Directional.jpg
image_part_032.jpg;Sharpen Filter;Pruitt;15468,04;0;6,2365;0,2263;0,4769;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_032_Sharpen Filter_Pruitt.jpg
image_part_032.jpg;Sharpen Filter;Harris;32256,2712;0;3,0447;0,2424;0,4709;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_032_Sharpen Filter_Harris.jpg
image_part_032.jpg;Sharpen Filter;FAST;37051,5462;0;2,4427;0,1819;0,4995;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_032_Sharpen Filter_FAST.jpg
image_part_032.jpg;CLAHE;Canny;29881,445;0,0948;3,3768;0,182;0,3709;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_032_CLAHE_Canny.jpg
image_part_032.jpg;CLAHE;Directional;25696,7695;0,0958;4,032;0,1737;0,451;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_032_CLAHE_Directional.jpg
image_part_032.jpg;CLAHE;Pruitt;8873,3858;0,3779;8,6499;0,1719;0,296;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_032_CLAHE_Pruitt.jpg
image_part_032.jpg;CLAHE;Harris;20823,3003;0,2996;4,9453;0,144;0,2727;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_032_CLAHE_Harris.jpg
image_part_032.jpg;CLAHE;FAST;34633,6579;0,04;2,7358;0,1774;0,4304;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_032_CLAHE_FAST.jpg
image_part_032.jpg;Dark channel;Canny;36196,4714;0,0002;2,5441;0,2679;0,4672;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_032_Dark channel_Canny.jpg
image_part_032.jpg;Dark channel;Directional;33586,1766;0;2,8692;0,2699;0,5599;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_032_Dark channel_Directional.jpg
image_part_032.jpg;Dark channel;Pruitt;26338,4612;0;3,9249;0,2742;0,5528;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_032_Dark channel_Pruitt.jpg
image_part_032.jpg;Dark channel;Harris;36071,3405;0;2,5592;0,2093;0,4422;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_032_Dark channel_Harris.jpg
image_part_032.jpg;Dark channel;FAST;38052,8494;0;2,3269;0,1706;0,4337;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_032_Dark channel_FAST.jpg
image_part_033.jpg;None;Canny;24127,3594;0;4,3057;0,3394;0,5618;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_033_None_Canny.jpg
image_part_033.jpg;None;Directional;19728,9438;0;5,1798;0,3535;0,5116;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_033_None_Directional.jpg
image_part_033.jpg;None;Pruitt;13910,9127;0;6,6972;0,3555;0,5321;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_033_None_Pruitt.jpg
image_part_033.jpg;None;Harris;24621,4974;0;4,2177;0,2989;0,501;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_033_None_Harris.jpg
image_part_033.jpg;None;FAST;24437,0994;0;4,2503;0,2558;0,4822;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_033_None_FAST.jpg
image_part_033.jpg;White Balance;Canny;24123,3619;0;4,3064;0,3393;0,5615;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_033_White Balance_Canny.jpg
image_part_033.jpg;White Balance;Directional;19726,3038;0;5,1803;0,3534;0,5117;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_033_White Balance_Directional.jpg
image_part_033.jpg;White Balance;Pruitt;13904,5513;0;6,6992;0,3555;0,532;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_033_White Balance_Pruitt.jpg
image_part_033.jpg;White Balance;Harris;24616,5336;0;4,2185;0,2986;0,5002;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_033_White Balance_Harris.jpg
image_part_033.jpg;White Balance;FAST;24435,0157;0;4,2507;0,2558;0,4822;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_033_White Balance_FAST.jpg
image_part_033.jpg;Histogram Equalization;Canny;23382,1485;0;4,442;0,3001;0,5116;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_033_Histogram Equalization_Canny.jpg
image_part_033.jpg;Histogram Equalization;Directional;18955,5414;0;5,3534;0,2996;0,4868;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_033_Histogram Equalization_Directional.jpg
image_part_033.jpg;Histogram Equalization;Pruitt;12229,9219;0;7,2566;0,2983;0,4335;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_033_Histogram Equalization_Pruitt.jpg
image_part_033.jpg;Histogram Equalization;Harris;23950,1999;0,0035;4,3377;0,2626;0,4726;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_033_Histogram Equalization_Harris.jpg
image_part_033.jpg;Histogram Equalization;FAST;23725,4865;0;4,3787;0,2272;0,4407;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_033_Histogram Equalization_FAST.jpg
image_part_033.jpg;Sharpen Filter;Canny;23819,8114;0;4,3614;0,304;0,543;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_033_Sharpen Filter_Canny.jpg
image_part_033.jpg;Sharpen Filter;Directional;18274,3018;0;5,5124;0,2661;0,5069;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_033_Sharpen Filter_Directional.jpg
image_part_033.jpg;Sharpen Filter;Pruitt;11001,159;0;7,7164;0,2637;0,4982;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_033_Sharpen Filter_Pruitt.jpg
image_part_033.jpg;Sharpen Filter;Harris;22146,5991;0;4,6777;0,2544;0,4493;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_033_Sharpen Filter_Harris.jpg
image_part_033.jpg;Sharpen Filter;FAST;23350,4387;0;4,4479;0,2452;0,496;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_033_Sharpen Filter_FAST.jpg
image_part_033.jpg;CLAHE;Canny;21067,9818;0,0368;4,8946;0,2219;0,4487;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_033_CLAHE_Canny.jpg
image_part_033.jpg;CLAHE;Directional;16868,8042;0,0677;5,86;0,2172;0,467;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_033_CLAHE_Directional.jpg
image_part_033.jpg;CLAHE;Pruitt;7783,4663;0,2265;9,2191;0,2113;0,3319;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_033_CLAHE_Pruitt.jpg
image_part_033.jpg;CLAHE;Harris;16837,6333;0,2498;5,868;0,1194;0,3263;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_033_CLAHE_Harris.jpg
image_part_033.jpg;CLAHE;FAST;22540,5194;0,029;4,6012;0,2024;0,4215;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_033_CLAHE_FAST.jpg
image_part_033.jpg;Dark channel;Canny;23412,6649;0;4,4363;0,2745;0,5133;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_033_Dark channel_Canny.jpg
image_part_033.jpg;Dark channel;Directional;19872,6746;0;5,1482;0,2827;0,5366;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_033_Dark channel_Directional.jpg
image_part_033.jpg;Dark channel;Pruitt;14136,1414;0;6,6275;0,2776;0,5147;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_033_Dark channel_Pruitt.jpg
image_part_033.jpg;Dark channel;Harris;23921,1963;0,0014;4,343;0,1734;0,4335;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_033_Dark channel_Harris.jpg
image_part_033.jpg;Dark channel;FAST;24044,7686;0;4,3206;0,2094;0,4671;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_033_Dark channel_FAST.jpg
image_part_034.jpg;None;Canny;24657,2826;0;4,2114;0,1874;0,5638;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_034_None_Canny.jpg
image_part_034.jpg;None;Directional;20310,5006;0;5,0536;0,1663;0,511;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_034_None_Directional.jpg
image_part_034.jpg;None;Pruitt;13257,4241;0;6,9062;0,1929;0,5344;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_034_None_Pruitt.jpg
image_part_034.jpg;None;Harris;25478,1754;0;4,0691;0,1378;0,48;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_034_None_Harris.jpg
image_part_034.jpg;None;FAST;25563,1587;0;4,0547;0,1066;0,4387;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_034_None_FAST.jpg
image_part_034.jpg;White Balance;Canny;24648,9481;0;4,2128;0,1869;0,5637;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_034_White Balance_Canny.jpg
image_part_034.jpg;White Balance;Directional;20305,4564;0;5,0547;0,1666;0,511;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_034_White Balance_Directional.jpg
image_part_034.jpg;White Balance;Pruitt;13250,5353;0;6,9085;0,1926;0,5342;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_034_White Balance_Pruitt.jpg
image_part_034.jpg;White Balance;Harris;25464,7337;0;4,0714;0,1374;0,4804;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_034_White Balance_Harris.jpg
image_part_034.jpg;White Balance;FAST;25552,9104;0;4,0564;0,1066;0,4371;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_034_White Balance_FAST.jpg
image_part_034.jpg;Histogram Equalization;Canny;22308,2561;0,0297;4,6461;0,1393;0,4419;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_034_Histogram Equalization_Canny.jpg
image_part_034.jpg;Histogram Equalization;Directional;18259,6532;0,0363;5,5159;0,1236;0,4493;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_034_Histogram Equalization_Directional.jpg
image_part_034.jpg;Histogram Equalization;Pruitt;8910,1046;0,104;8,632;0,1334;0,3253;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_034_Histogram Equalization_Pruitt.jpg
image_part_034.jpg;Histogram Equalization;Harris;21784,9098;0,0539;4,7492;0,0958;0,3929;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_034_Histogram Equalization_Harris.jpg
image_part_034.jpg;Histogram Equalization;FAST;23923,8456;0,0102;4,3425;0,0989;0,3869;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_034_Histogram Equalization_FAST.jpg
